Lat,Lng,Distance (meters),Distance (feet),Distance (miles),Elevation (meters),Elevation (feet),Slope (degrees),Aspect (degrees),Landcover,Canopy (percent),Linear Grade (percent)
36.8138621850779,-118.583968504294,3203,10509,1.9903109684078457,2175,7136,27,113,Forest,56,22.65
36.81413551352684,-118.5839887055136,3234,10609,2.009250326205478,2182,7159,28,107,Forest,56,23.25
36.81440884197748,-118.58400890673332,3264,10709,2.028189683884809,2190,7185,27,114,Forest,61,32.17
36.81466447306047,-118.58408942339253,3293,10805,2.04642533199234,2200,7218,27,105,Forest,62,37.98
36.81488351829613,-118.5842946305772,3324,10905,2.065364701138119,2211,7254,25,104,Forest,49,42.3
36.815102563644615,-118.58449983786758,3354,11005,2.0843040605286935,2222,7290,27,108,Forest,63,38.73
36.81495612037941,-118.58469117001805,3378,11083,2.098962415526413,2230,7316,29,100,Forest,61,24.74
36.814727503481336,-118.58487938249387,3408,11183,2.1179017320493276,2238,7343,30,96,Forest,47,20.79
36.81449888668665,-118.58506759488456,3439,11283,2.1368410571372705,2244,7362,30,104,Forest,51,16.69
36.81427026999535,-118.58525580719014,3469,11383,2.1557803907901634,2249,7379,31,112,Shrub,49,10.13
36.814041653407436,-118.58544401941059,3500,11483,2.174719733007516,2252,7388,32,120,Forest,55,2.42
36.81381303692291,-118.58563223154593,3530,11583,2.1936590837900938,2255,7398,32,115,Shrub,29,18.74
36.813686467151946,-118.58577330803934,3549,11644,2.2053928863583403,2259,7411,34,96,Shrub,29,13.65
36.81395811506505,-118.5857304468969,3580,11744,2.2243322496641973,2264,7428,33,119,Shrub,43,21.75
36.814229762985725,-118.58568758575328,3610,11844,2.243271612442576,2270,7448,34,111,Shrub,26,20.83
36.81450141091397,-118.58564472460844,3641,11944,2.2622109746930827,2275,7464,33,110,Forest,21,14.5
36.81477305884979,-118.58560186346243,3671,12044,2.2811503364160064,2279,7477,32,102,Shrub,19,9.57
36.815044706793174,-118.58555900231522,3702,12144,2.300089697610954,2282,7487,34,103,Shrub,32,7.74
36.81531635474413,-118.58551614116682,3732,12244,2.319029058277923,2285,7497,34,107,Shrub,31,12.0
36.815588002702654,-118.58547328001723,3763,12344,2.337968418417397,2287,7503,34,92,Shrub,22,-2.4
36.81585965066875,-118.58543041886642,3793,12444,2.3569077780289853,2286,7500,31,92,Forest,35,-5.89
36.81613129864241,-118.58538755771443,3824,12544,2.3758471371125855,2285,7497,29,87,Forest,49,-6.13
36.81640294662365,-118.58534469656125,3854,12644,2.394786495668583,2285,7497,25,99,Forest,38,1.98
36.81667459461245,-118.58530183540688,3885,12744,2.413725853696586,2285,7497,23,98,Forest,44,1.59
36.816943691892526,-118.5852455345748,3915,12844,2.4325987586871833,2285,7497,23,97,Forest,48,-0.11
36.81720183061309,-118.58513149324519,3945,12944,2.4515381895674184,2288,7507,27,94,Forest,40,14.85
36.817459969382035,-118.5850174518942,3976,13044,2.470477616896453,2292,7520,32,160,Forest,40,21.58
36.81771810819938,-118.58490341052183,4006,13144,2.489417040674988,2297,7536,22,133,Forest,47,16.63
36.81797624706512,-118.58478936912809,4037,13244,2.5083564609027347,2300,7546,20,108,Forest,39,4.68
36.818234385979245,-118.58467532771297,4067,13344,2.527295877579205,2301,7549,17,104,Forest,43,-1.8
36.81849252494177,-118.58456128627647,4098,13444,2.546235290705099,2301,7549,15,105,Forest,43,-2.1
36.81875066395269,-118.58444724481859,4128,13544,2.565174700280592,2301,7549,14,105,Forest,62,-3.06
36.819008803012004,-118.58433320333933,4159,13644,2.5841141063049946,2300,7546,13,111,Forest,62,-4.39
36.81926694211971,-118.58421916183869,4189,13744,2.603053508778482,2298,7539,14,82,Forest,58,-11.87
36.81952508127581,-118.58410512031666,4220,13844,2.6219929077012916,2296,7533,12,76,Forest,63,-7.89
36.81978322048031,-118.58399107877325,4250,13944,2.6409323030733978,2295,7530,12,97,Forest,67,0.65
36.8200413597332,-118.58387703720847,4281,14044,2.6598716948945125,2296,7533,18,152,Forest,67,15.08
36.82029949903449,-118.58376299562231,4311,14144,2.6788110831646104,2299,7543,15,133,Forest,65,13.9
36.82055763838418,-118.58364895401476,4342,14244,2.6977504678843913,2302,7552,14,119,Forest,63,7.09
36.820815777782265,-118.58353491238584,4372,14344,2.716689849053105,2303,7556,16,107,Forest,59,-4.71
36.821073917228745,-118.58342087073555,4403,14444,2.7356292266707256,2301,7549,19,72,Forest,37,-14.05
36.82133205672362,-118.58330682906387,4433,14544,2.7545686007374894,2299,7543,19,104,Forest,34,-4.23
36.82159019626689,-118.58319278737082,4464,14644,2.77350797125311,2298,7539,18,112,Forest,51,-2.3
36.82184833585856,-118.5830787456564,4494,14744,2.792447338218024,2297,7536,17,102,Forest,52,-1.25
36.82210647549863,-118.5829647039206,4524,14844,2.8113867016317435,2296,7533,19,64,Forest,50,-9.08
36.82236461518709,-118.58285066216338,4555,14944,2.83032606149503,2294,7526,18,113,Forest,44,-2.52
36.82262133452402,-118.58273190912665,4585,15044,2.8492618162097805,2294,7526,17,108,Forest,33,2.36
36.82287555749691,-118.58260487593603,4616,15144,2.8682011766925677,2295,7530,17,142,Forest,33,8.77
36.82310943423539,-118.58243929580262,4646,15242,2.886795926289147,2298,7539,16,139,Forest,39,17.17
36.82330304470839,-118.58219742939347,4676,15342,2.905735329530459,2303,7556,19,180,Forest,35,20.02
36.823496655303856,-118.58195556283135,4707,15442,2.924674720792399,2307,7569,15,149,Forest,36,11.53
36.823690266021785,-118.58171369611625,4737,15542,2.943614100074496,2309,7575,13,132,Forest,29,0.21
36.82388387686217,-118.58147182924816,4768,15642,2.9625534673768357,2309,7575,11,128,Forest,30,-7.47
36.82409240223813,-118.58128325435129,4796,15736,2.9803598768369177,2308,7572,13,85,Forest,40,-5.62
36.82436447087937,-118.58132173200423,4827,15836,2.9992992367807436,2308,7572,15,78,Forest,46,1.82
36.82463653952672,-118.58136020965803,4857,15936,3.0182385962983536,2309,7575,16,110,Forest,58,9.07
36.8249086081802,-118.5813986873127,4888,16036,3.0371779553902343,2311,7582,13,101,Forest,62,8.77
36.82518067683981,-118.58143716496825,4918,16136,3.056117314056471,2313,7589,14,86,Forest,67,6.34
36.82545274550553,-118.58147564262464,4949,16236,3.075056672296308,2316,7598,14,106,Forest,67,12.79
36.82572481417738,-118.58151412028192,4979,16336,3.0939960301105844,2320,7612,18,113,Forest,63,14.37
36.82599722448238,-118.58151851056982,5010,16436,3.112840380064905,2323,7621,20,107,Forest,51,11.31
36.826269979014974,-118.581488554191,5040,16536,3.13177974024449,2327,7635,14,120,Forest,59,12.02
36.82654273355129,-118.58145859781177,5071,16636,3.1507191001647636,2330,7644,11,125,Forest,66,9.82
36.82681548809134,-118.58142864143213,5101,16736,3.169658459826352,2334,7657,7,130,Forest,74,12.07
36.82708824263512,-118.58139868505206,5132,16836,3.1885978192291855,2337,7667,8,167,Forest,73,11.0
36.82736099718262,-118.5813687286716,5162,16936,3.2075371783727036,2341,7680,9,144,Forest,83,11.85
36.827633751733856,-118.58133877229072,5193,17036,3.2264765372575326,2345,7694,10,148,Forest,83,14.51
36.82790650628881,-118.58130881590944,5223,17136,3.2454158958830432,2349,7707,11,153,Forest,85,16.93
36.828179260847506,-118.58127885952774,5253,17236,3.264355254250282,2354,7723,13,158,Forest,75,18.55
36.82845201540992,-118.58124890314562,5284,17336,3.2832946123583366,2360,7743,11,157,Forest,59,18.69
36.82872476997607,-118.58121894676312,5314,17436,3.30223397020749,2365,7759,10,170,Forest,67,19.4
36.828993424353406,-118.58117984249373,5345,17535,3.320942649793895,2370,7776,10,156,Forest,64,14.09
36.829156401529104,-118.58090496317193,5375,17635,3.339882103697453,2373,7785,10,168,Forest,73,2.92
36.82931937881689,-118.58063008366108,5406,17735,3.3588215445761724,2376,7795,17,149,Forest,73,8.96
36.82948235621676,-118.58035520396118,5436,17835,3.3777609724289954,2379,7805,10,176,Forest,74,10.66
36.82964533372872,-118.58008032407224,5466,17935,3.3967003872557417,2383,7818,10,183,Forest,72,13.9
36.829808311352764,-118.57980544399425,5497,18035,3.4156397890569576,2388,7835,12,192,Forest,83,20.25
36.8299712890889,-118.57953056372719,5527,18135,3.434579177833095,2394,7854,14,201,Forest,73,22.31
36.83013426693713,-118.5792556832711,5558,18235,3.4535185535824646,2400,7874,13,195,Forest,57,19.87
36.83029724489745,-118.57898080262596,5588,18335,3.4724579163058578,2405,7890,11,185,Forest,61,24.59
36.830497431143435,-118.57899169039172,5611,18408,3.486318032137133,2411,7910,12,182,Forest,63,15.65
36.83072174223274,-118.57918786287918,5641,18508,3.5052574309982463,2416,7927,12,189,Forest,62,15.83
36.83094605343019,-118.5793840354612,5672,18608,3.5241968207277474,2420,7940,13,195,Forest,57,13.57
36.83117036473578,-118.57958020813781,5702,18708,3.543136201326453,2424,7953,14,199,Forest,29,13.31
36.83139467614952,-118.57977638090898,5733,18808,3.562075572793374,2429,7969,14,200,Forest,46,15.36
36.831618987671405,-118.57997255377475,5763,18908,3.5810149351297795,2434,7986,14,204,Forest,42,23.72
36.83179317003243,-118.57992636602624,5783,18973,3.593331608716239,2439,8002,14,205,Forest,51,18.78
36.83191332602564,-118.5796189759373,5813,19073,3.6122710206238424,2444,8018,15,200,Forest,29,20.3
36.83203348209504,-118.57931158565343,5844,19173,3.63121042052186,2450,8038,13,186,Forest,61,15.23
36.83215363824064,-118.57900419517466,5874,19273,3.6501498084099095,2454,8051,14,181,Forest,39,13.77
36.83227379446243,-118.57869680450096,5905,19373,3.669089184289085,2458,8064,14,172,Forest,33,6.41
36.832393950760405,-118.57838941363235,5935,19473,3.688028548158357,2461,8074,15,148,Forest,33,10.2
36.83258748349762,-118.57823413887175,5961,19557,3.703937872979977,2465,8087,16,146,Forest,31,20.62
36.83286115212812,-118.57824499357406,5991,19657,3.7228772307992446,2472,8110,17,153,Forest,29,26.72
36.83313482075911,-118.5782558482764,6022,19757,3.7418165885847325,2479,8133,16,151,Forest,26,30.51
36.8334084893906,-118.57826670297874,6052,19857,3.7607559463358977,2488,8163,17,151,Forest,42,31.54
36.833682158022576,-118.5782775576811,6083,19957,3.779695304052791,2497,8192,17,153,Forest,50,31.45
36.83395582665504,-118.5782884123835,6113,20057,3.798634661735413,2507,8225,18,153,Forest,43,31.17
36.83422949528801,-118.5782992670859,6144,20157,3.817574019384203,2516,8255,18,146,Forest,18,32.73
36.83450316392146,-118.57831012178832,6174,20257,3.836513376998721,2526,8287,21,140,Forest,23,35.03
36.834728951939724,-118.57845552843482,6203,20350,3.8540838381693576,2536,8320,19,145,Forest,50,31.25
36.8349187296803,-118.57870212982442,6233,20450,3.873023342309943,2545,8350,18,165,Forest,18,26.46
36.83510850754319,-118.57894873137298,6264,20550,3.8919628342419554,2552,8373,17,180,Forest,42,21.56
36.83529828552842,-118.5791953330805,6294,20650,3.9109023139670853,2558,8392,18,192,Forest,43,15.34
36.83548806363597,-118.57944193494698,6324,20750,3.929841781483731,2563,8409,22,210,Forest,46,6.75
36.83567784186585,-118.57968853697243,6355,20850,3.9487812367923345,2565,8415,25,218,Forest,42,2.4
36.83586762021807,-118.57993513915683,6385,20950,3.9677206798931093,2567,8422,26,215,Forest,56,3.55
36.83605739869261,-118.58018174150018,6416,21050,3.9866601107850212,2568,8425,25,213,Forest,34,4.09
36.836247177289486,-118.58042834400248,6446,21150,4.005599529468286,2570,8432,24,211,Forest,31,8.83
36.83643695600869,-118.58067494666375,6477,21250,4.024538935943004,2573,8442,23,204,Forest,42,12.3
36.83662673485023,-118.58092154948397,6507,21350,4.043478330209389,2577,8455,23,205,Shrub,28,13.7
36.8368165138141,-118.58116815246316,6538,21450,4.062417712267315,2581,8468,21,201,Forest,30,16.14
36.8370062929003,-118.58141475560132,6568,21550,4.081357082116315,2586,8484,22,201,Forest,37,17.47
36.83719607210883,-118.58166135889843,6599,21650,4.1002964397566055,2590,8497,23,188,Shrub,32,11.05
36.83729966568526,-118.5819779542624,6629,21750,4.119231418015125,2593,8507,21,190,Shrub,29,7.45
36.83740297208455,-118.58229478307578,6660,21850,4.138170833951034,2596,8517,21,190,Shrub,31,6.17
36.83750627854367,-118.58261161207265,6690,21950,4.157110238916215,2598,8524,20,186,Forest,42,9.57
36.83760958506263,-118.58292844125305,6721,22050,4.176049632912038,2602,8537,19,179,Forest,38,14.56
36.837712891641424,-118.58324527061694,6751,22150,4.194989015937688,2607,8553,18,162,Forest,32,18.4
36.83781619828005,-118.58356210016434,6782,22250,4.213928387993077,2612,8570,17,165,Shrub,30,20.69
36.83791950497852,-118.58387892989526,6812,22350,4.232867749079034,2617,8586,18,162,Shrub,15,26.25
36.83800281617899,-118.58375488745925,6827,22397,4.241832312434518,2620,8596,18,167,Shrub,30,3.96
36.83807681415754,-118.583425501713,6857,22497,4.260771718819466,2622,8602,18,166,Forest,32,6.2
36.83815081216926,-118.58309611581903,6888,22597,4.279711116711603,2625,8612,21,184,Forest,41,14.56
36.83822481021417,-118.58276672977738,6918,22697,4.298650506110386,2630,8629,23,192,Shrub,45,20.66
36.83829880829226,-118.58243734358801,6949,22797,4.317589887016255,2637,8652,26,195,Shrub,37,28.71
36.83837280640353,-118.58210795725094,6979,22897,4.336529259429293,2645,8678,26,199,Shrub,23,32.54
36.83844680454798,-118.58177857076615,7009,22997,4.355468623350205,2654,8707,26,199,Shrub,22,48.54
36.83854108401687,-118.58160593774585,7028,23058,4.36703846285908,2661,8730,26,199,Shrub,22,16.59
36.83869437664135,-118.58188941582675,7059,23158,4.385977950083456,2666,8747,26,198,Shrub,20,11.89
36.838847669371305,-118.5821728941027,7089,23258,4.404917424276501,2671,8763,25,196,Shrub,31,11.44
36.839000962206725,-118.58245637257367,7120,23358,4.423856885437158,2674,8773,24,194,Shrub,31,8.6
36.839154255147626,-118.58273985123971,7150,23458,4.442796333567149,2678,8786,24,198,Shrub,29,15.17
36.839307548194,-118.5830233301008,7180,23558,4.4617357686660695,2683,8802,24,183,Shrub,22,19.15
36.83946084134585,-118.58330680915694,7211,23658,4.480675190733137,2688,8819,23,187,Shrub,22,19.15
36.83961413460317,-118.58359028840812,7241,23758,4.499614599768219,2694,8839,24,190,Shrub,28,18.44
36.83976742796597,-118.58387376785436,7272,23858,4.518553995772115,2699,8855,25,191,Shrub,37,16.84
36.83992072143424,-118.58415724749564,7302,23958,4.537493378743766,2704,8871,25,194,Shrub,37,15.8
36.840074015007986,-118.58444072733198,7333,24058,4.556432748683694,2710,8891,26,190,Forest,30,17.5
36.84021678760428,-118.58472707175095,7363,24157,4.575108870358094,2712,8898,24,187,Forest,59,-1.76
36.840171774093875,-118.58506454133834,7393,24257,4.594048196428506,2712,8898,22,175,Forest,56,-3.63
36.84012676059636,-118.58540201082911,7424,24357,4.6129875279226455,2713,8901,20,160,Forest,59,4.54
36.84008174711173,-118.58573948022324,7454,24457,4.631926864839022,2716,8911,20,144,Forest,41,12.96
36.84003673364,-118.58607694952074,7485,24557,4.6508662071790035,2720,8924,20,138,Forest,45,19.69
36.83999172018115,-118.5864144187216,7515,24657,4.6698055549410995,2726,8944,19,128,Forest,27,25.26
36.83994670673519,-118.58675188782583,7546,24757,4.688744908126146,2733,8967,19,128,Forest,39,34.91
36.83995275917173,-118.58699192008254,7567,24827,4.7020392454085425,2738,8983,21,129,Forest,28,14.56
36.84018233050162,-118.58680546486657,7598,24927,4.720978643521202,2743,8999,23,133,Forest,39,10.94
36.84041190193385,-118.58661900956749,7628,25027,4.73991803319061,2748,9016,27,144,Forest,44,15.97
36.840641473468416,-118.58643255418527,7659,25127,4.7588574144171165,2752,9029,25,142,Forest,63,17.16
36.84087104510533,-118.58624609871993,7689,25227,4.777796787200629,2758,9049,24,144,Forest,63,20.28
36.84110061684458,-118.58605964317147,7720,25327,4.7967361515402445,2764,9068,24,149,Forest,64,29.6
36.841252379868536,-118.58596747981967,7738,25388,4.808407818548829,2767,9078,23,153,Forest,64,4.47
36.84109620181082,-118.58624849352583,7769,25488,4.827347120097602,2769,9085,25,144,Forest,64,-1.17
36.840940023860696,-118.58652950703842,7799,25588,4.846286434694441,2769,9085,27,139,Forest,65,-0.08
