Lat,Lng,Distance (meters),Distance (feet),Distance (miles),Elevation (meters),Elevation (feet),Slope (degrees),Aspect (degrees),Landcover,Canopy (percent),Linear Grade (percent)
37.23524614799528,-118.66402419938316,4375,14355,2.7186504548561645,3308,10853,8,149,Shrub,19,16.7
37.23550217782814,-118.66407177828137,4404,14449,2.7365529731569636,3313,10869,11,134,Shrub,15,27.82
37.2356470409798,-118.66416280574643,4422,14508,2.7477572236572207,3316,10879,19,127,Shrub,15,10.79
37.23551996743987,-118.6644673556076,4453,14608,2.7666926328390304,3320,10892,12,134,Shrub,15,14.33
37.23556282819803,-118.66471131279211,4475,14681,2.7804507018985474,3324,10906,7,114,Shrub,7,14.72
37.2356448570226,-118.66503942809038,4505,14781,2.799390061230258,3328,10919,14,108,Shrub,0,12.67
37.23549857114991,-118.6652937146201,4533,14872,2.816666945222281,3331,10928,11,95,Barren,0,16.04
37.23556495978598,-118.66549472429541,4552,14935,2.8286513557429647,3333,10935,6,177,Barren,0,3.26
37.23583719522509,-118.66553151286826,4583,15035,2.847590713433299,3335,10942,6,220,Barren,13,0.69
37.23602537872284,-118.66575259870395,4611,15129,2.865414088210551,3334,10938,14,267,Shrub,22,-9.0
37.2362160004911,-118.66598912533763,4641,15227,2.8839483798007843,3333,10935,7,198,Shrub,17,-1.51
37.23633890435284,-118.66626794788127,4670,15320,2.9014994726351997,3333,10935,5,137,Shrub,9,2.57
37.23621230577344,-118.66652769422657,4697,15409,2.918271293872601,3334,10938,7,184,Shrub,9,1.76
37.236054533724,-118.66680143108704,4726,15507,2.936881623784681,3335,10942,12,74,Shrub,10,9.68
37.235996100595614,-118.66713742157522,4757,15607,2.9558209794545602,3337,10948,12,121,Shrub,0,9.61
37.23607724699644,-118.66744110636068,4785,15700,2.973461728391303,3339,10955,8,185,Shrub,0,5.25
37.236055502261735,-118.66778205428155,4816,15799,2.9922979160413328,3341,10961,2,71,Grassland,0,3.08
37.23597732004326,-118.66810113326126,4845,15896,3.01068299299693,3341,10961,10,91,Grassland,0,0.06
37.23595393584897,-118.66839951266819,4872,15984,3.0271942206833873,3342,10965,9,237,Shrub,0,-1.52
37.23617959823316,-118.66856469867487,4901,16079,3.0452607401712917,3342,10965,6,222,Shrub,0,-0.14
37.23624494007611,-118.66883795206087,4926,16162,3.0609729091046183,3342,10965,8,103,Shrub,0,-0.17
37.23638482802417,-118.66911617324594,4955,16258,3.079094156215648,3342,10965,5,218,Shrub,10,0.62
37.23660042100827,-118.6692901403361,4984,16351,3.0968190321166564,3342,10965,5,179,Shrub,0,1.93
37.23665236638201,-118.66960418279537,5012,16445,3.114482568184316,3342,10965,5,193,Shrub,11,-0.47
37.23667754717912,-118.6699466416361,5043,16545,3.133421926090286,3343,10968,6,161,Shrub,10,6.84
37.23663001407162,-118.67024144666351,5069,16632,3.149986333197907,3345,10974,18,103,Shrub,11,14.25
37.23680911676214,-118.67044367514322,5096,16720,3.166644763829943,3348,10984,12,167,Shrub,12,10.33
37.23689221579389,-118.67076221579387,5126,16817,3.185104378684993,3350,10991,16,139,Shrub,12,5.34
37.23676,-118.67099211976328,5151,16900,3.2007227242838936,3352,10997,4,151,Shrub,12,2.75
37.236840424425125,-118.671306604599,5180,16996,3.2189128056014837,3353,11001,5,130,Shrub,11,4.5
37.23703,-118.67151655117745,5208,17088,3.236394908087336,3353,11001,11,223,Shrub,0,-1.26
37.23703,-118.67186046913385,5239,17188,3.2553342656871833,3355,11007,14,157,Shrub,0,10.88
37.237145034497935,-118.67208489650619,5263,17266,3.2700332654876263,3356,11010,15,152,Shrub,0,3.71
37.237116529375214,-118.67240419987571,5291,17359,3.2877272902017074,3356,11010,7,250,Shrub,0,-2.76
37.23713233459724,-118.67273137860514,5320,17455,3.3057779434698418,3357,11014,16,148,Shrub,0,3.69
37.23717577624974,-118.67299333169616,5344,17532,3.320513160340895,3358,11017,10,184,Shrub,0,4.81
37.237224679978006,-118.67331039341764,5372,17626,3.338298178576798,3359,11020,9,185,Shrub,0,3.58
37.23717535491262,-118.67364316299026,5402,17725,3.3569384651247782,3360,11024,10,165,Shrub,0,4.93
37.23722968588888,-118.67397855508887,5433,17824,3.375786725603613,3362,11030,14,175,Shrub,10,8.32
37.23724,-118.6743202872524,5463,17924,3.3946191801593106,3364,11037,11,164,Shrub,0,7.4
37.23722709169233,-118.67466011938455,5493,18023,3.413354771124086,3366,11043,8,129,Shrub,9,2.66
37.237125249808635,-118.67497612605253,5523,18122,3.432128777586291,3367,11047,11,167,Shrub,10,3.52
37.237027105362905,-118.6752959308902,5554,18221,3.4510033585330775,3368,11050,10,124,Shrub,0,2.01
37.237060497580686,-118.67557956553765,5579,18305,3.4667928024935257,3370,11056,12,226,Shrub,0,11.72
37.237224647860394,-118.67578244131006,5605,18389,3.4827220373535344,3373,11066,18,140,Shrub,0,20.19
37.237363016503906,-118.67599169417316,5629,18468,3.497701802223666,3378,11083,19,139,Grassland,0,20.75
37.23733717768284,-118.67631254335268,5658,18562,3.515460866826156,3384,11102,18,167,Grassland,0,26.82
37.23744157967712,-118.67661818307866,5687,18658,3.533775997609242,3391,11125,16,149,Shrub,0,25.55
37.23770224962027,-118.67663654168777,5716,18754,3.5518350130303435,3397,11145,12,185,Grassland,0,22.35
37.237824455699936,-118.67644178227998,5738,18826,3.5654909215681228,3402,11161,13,184,Grassland,0,20.32
37.23802165163529,-118.67658789036177,5764,18909,3.5813273324023505,3407,11178,11,139,Grassland,0,13.46
37.23820691421843,-118.67675910379751,5789,18993,3.59723687273498,3409,11184,12,211,Grassland,0,1.32
37.23823420293936,-118.67710050734841,5820,19093,3.6161319852221574,3411,11191,7,191,Shrub,0,1.33
37.238400516592954,-118.67737035515765,5850,19192,3.6349246713012566,3412,11194,14,168,Shrub,0,2.87
37.23859431018655,-118.67758721933296,5879,19287,3.65287763292104,3413,11198,5,208,Shrub,7,9.07
37.238774380839544,-118.67772317757124,5902,19364,3.667410237989271,3415,11204,10,165,Shrub,10,5.05
37.23872734793436,-118.67793872991507,5922,19429,3.679718058634264,3416,11207,9,136,Shrub,9,5.21
37.2388009821957,-118.67821254451076,5948,19513,3.695633520558739,3417,11211,6,74,Shrub,9,0.35
37.238878921729054,-118.6785078434581,5975,19603,3.7127654244616117,3417,11211,9,221,Shrub,10,-1.6
37.2390397450775,-118.67876575668198,6004,19699,3.730806138819379,3417,11211,10,170,Shrub,15,-1.1
37.23907843555974,-118.67910623292575,6035,19799,3.7497454966124177,3418,11214,5,136,Shrub,10,6.56
37.239261017566186,-118.67932050878309,6062,19890,3.767029376246274,3419,11217,7,147,Shrub,0,3.38
37.239288674441696,-118.67962445740282,6090,19979,3.7838761185527647,3419,11217,5,216,Shrub,0,1.04
37.23948576677615,-118.67985961129357,6120,20078,3.8026789097492846,3420,11220,2,224,Shrub,8,8.02
37.2396284056578,-118.68002048939162,6141,20148,3.815939036242145,3422,11227,15,114,Shrub,11,18.15
37.239682912186524,-118.68018794738859,6157,20201,3.8259014996347402,3426,11240,15,175,Shrub,11,25.46
37.239834778076876,-118.68022655346184,6174,20257,3.836619118411593,3429,11250,10,172,Shrub,10,10.79
37.23990871834437,-118.68054025710265,6203,20353,3.854635152983329,3432,11260,10,174,Shrub,9,8.6
37.24006837917344,-118.6808196635535,6234,20453,3.873574521496473,3434,11266,11,198,Shrub,9,6.84
37.2402,-118.68111040240186,6264,20550,3.8919922632820403,3436,11273,12,121,Shrub,10,7.25
37.24006527033393,-118.68138932455773,6292,20645,3.9099578549581886,3440,11286,7,161,Shrub,0,14.99
37.24001021147561,-118.6816897885244,6320,20734,3.926936220765591,3443,11296,21,137,Shrub,11,11.46
37.24003121134273,-118.68200483376151,6348,20826,3.9443455910249434,3446,11306,14,173,Shrub,11,9.15
37.239807736878646,-118.68218097886697,6377,20923,3.962594762392405,3449,11316,16,62,Shrub,0,16.69
37.23978914691989,-118.68247331076559,6403,21008,3.97874399047674,3453,11329,20,41,Shrub,10,15.87
37.23988704064637,-118.6827426273669,6429,21094,3.995047263379947,3458,11345,15,116,Shrub,11,22.84
37.23979672498856,-118.68296920502519,6452,21168,4.009000889082056,3462,11358,22,154,Shrub,11,12.98
37.23972485973169,-118.68327257013415,6480,21260,4.0264303250586355,3465,11368,5,81,Shrub,0,5.96
37.23951762750744,-118.6834736107555,6509,21355,4.044542119372638,3468,11378,4,75,Barren,0,9.7
37.239347178282,-118.6837414938507,6539,21455,4.063426458951496,3472,11391,11,69,Barren,0,16.19
37.23910127516231,-118.68389073058907,6570,21555,4.082317009184062,3475,11401,11,83,Barren,0,8.89
37.23886795695354,-118.68407071892156,6600,21655,4.1012563654781555,3477,11407,7,129,Barren,0,4.32
37.238692596737636,-118.68431050995088,6629,21749,4.119186764150254,3477,11407,11,233,Shrub,0,-10.98
37.238726049934094,-118.68456453745058,6652,21824,4.133365688973797,3475,11401,6,261,Grassland,0,-11.72
37.23878197207805,-118.6848829610407,6681,21919,4.151322271057475,3473,11394,6,246,Barren,0,-12.83
37.23881444224161,-118.68517218310964,6707,22004,4.167406767208096,3470,11385,3,247,Grassland,0,-9.65
37.23859404506844,-118.68537625456625,6737,22104,4.186346124629059,3467,11375,6,283,Grassland,0,-9.12
37.23846227453363,-118.68567428672449,6767,22203,4.205119369089305,3465,11368,4,295,Grassland,0,-8.14
37.23840285588196,-118.68595714215665,6793,22288,4.221228876935902,3463,11362,7,313,Grassland,0,-5.19
37.23866354990752,-118.68595826672149,6822,22383,4.239261343351492,3461,11355,6,302,Grassland,0,-4.39
37.238913814459735,-118.68582154638507,6853,22483,4.258138676641946,3460,11352,6,286,Shrub,0,-2.7
37.23917978290988,-118.68579717404995,6883,22580,4.27658476330804,3458,11345,7,264,Grassland,0,-7.34
37.23941396105973,-118.68596084283827,6912,22678,4.295121615255655,3457,11342,15,272,Grassland,0,-6.1
37.23967675995246,-118.68605738120704,6943,22778,4.314060974273651,3455,11335,16,251,Grassland,0,-3.74
37.2399300301108,-118.6861833534072,6973,22878,4.332903251022808,3453,11329,13,260,Shrub,10,-7.99
37.24016385169103,-118.68636154307586,7004,22978,4.351820648256886,3451,11322,15,261,Shrub,8,-8.92
37.240392013749315,-118.68655167812443,7034,23078,4.3707600080831295,3449,11316,16,251,Shrub,0,-7.52
37.24060435135141,-118.68676797058829,7065,23178,4.389669909296812,3446,11306,17,239,Shrub,11,-9.78
37.24080869415205,-118.68699648338207,7095,23277,4.408594170419043,3443,11296,16,241,Shrub,11,-8.47
37.240990348101484,-118.68725382647709,7125,23377,4.4275335308080805,3441,11289,17,221,Shrub,10,-8.91
37.241120297654575,-118.68755271623834,7156,23476,4.4462868955434995,3438,11280,17,223,Shrub,11,-6.16
37.24126321862847,-118.68784608034265,7186,23576,4.46522625376358,3437,11276,17,207,Shrub,10,-1.71
37.2413578120963,-118.68816648326481,7216,23676,4.484043836571021,3435,11270,15,203,Shrub,11,-6.03
37.24139290804965,-118.68850388736881,7247,23775,4.50278133359027,3434,11266,15,208,Shrub,11,-4.58
37.24153707605607,-118.6887906140841,7277,23873,4.521455785542787,3433,11263,18,212,Shrub,11,-0.58
37.24165,-118.6891000822016,7307,23972,4.540201831892427,3433,11263,12,175,Shrub,0,0.23
37.24165,-118.68944402123807,7337,24072,4.559141189492379,3432,11260,11,195,Shrub,10,-2.0
37.24163970881106,-118.68978479240972,7367,24171,4.577919603756896,3431,11257,13,178,Shrub,10,-4.02
