Lat,Lng,Distance (meters),Distance (feet),Distance (miles),Elevation (meters),Elevation (feet),Slope (degrees),Aspect (degrees),Landcover,Canopy (percent),Linear Grade (percent)
37.2215570414464,-118.62944349111862,881,2889,0.5471271939322578,2979,9774,11,36,Forest,52,9.4
37.22141787126502,-118.62969298275618,908,2977,0.5639056604328879,2981,9780,2,100,Forest,68,2.48
37.22149275728556,-118.63000654371331,937,3073,0.5819368894978251,2984,9790,5,74,Forest,70,15.59
37.22144106763674,-118.63020035587891,955,3132,0.5931950444322378,2987,9800,16,47,Forest,28,18.6
37.22128964230379,-118.63014999483538,972,3189,0.6040303167832742,2990,9810,15,29,Forest,54,25.49
37.22119186199584,-118.63031329781893,990,3249,0.6152843436936591,2994,9823,18,55,Forest,28,12.8
37.22092531638793,-118.63031102414105,1020,3346,0.6337218865249593,2998,9836,18,55,Forest,26,10.66
37.22065568438159,-118.63026025189802,1050,3446,0.6525809971658951,3002,9849,13,50,Shrub,20,14.75
37.22038423587182,-118.63021652111846,1081,3546,0.6715111271500611,3007,9865,20,35,Forest,26,23.26
37.220164036592315,-118.63017843910777,1105,3627,0.68688620278232,3011,9879,14,55,Forest,26,9.8
37.22018,-118.6305212341378,1136,3727,0.7058002013011119,3013,9885,2,121,Forest,24,4.09
37.22033002356309,-118.63079502677624,1165,3823,0.724106533465048,3015,9892,10,67,Forest,26,8.17
37.22042165968196,-118.6310758927033,1192,3912,0.740825217188999,3018,9902,11,47,Forest,50,14.87
37.22023712348726,-118.63122878010276,1217,3992,0.7561173689308458,3022,9915,11,53,Forest,25,15.46
37.22031294932343,-118.63152705067658,1245,4083,0.7733634953599998,3026,9928,11,64,Forest,21,16.63
37.220138131497336,-118.63174538409628,1272,4173,0.7904178605606551,3030,9941,11,81,Forest,47,11.64
37.22025826871257,-118.63204368982036,1302,4271,0.8088308819810228,3033,9951,7,64,Forest,41,9.53
37.220184051058304,-118.63236445828214,1331,4368,0.8272300498312981,3037,9964,8,127,Forest,45,10.82
37.22008058795639,-118.63268280628805,1362,4468,0.8461693998349461,3040,9974,8,80,Forest,24,11.73
37.21996520592165,-118.63299366034565,1392,4568,0.8650605080769004,3043,9984,7,300,Shrub,15,10.61
37.219790391253774,-118.63325330983949,1422,4666,0.8837892128821693,3047,9997,8,52,Forest,24,14.89
37.21962307683103,-118.63352321283753,1453,4766,0.9026296468526722,3053,10016,20,114,Forest,24,33.56
37.21973842364481,-118.63370055043882,1473,4832,0.9152421173921349,3060,10039,22,125,Shrub,15,46.06
37.2199033034108,-118.63377676391488,1493,4897,0.9273950298273672,3068,10066,37,115,Shrub,15,34.5
37.22012173334675,-118.63378003077543,1517,4976,0.9425050293228977,3076,10092,32,118,Shrub,22,33.41
37.220384268100425,-118.63381133223044,1546,5073,0.9607463774162489,3083,10115,25,123,Shrub,22,19.73
37.22059607809928,-118.63383448783293,1570,5150,0.9754528125802604,3090,10138,22,80,Shrub,22,37.68
37.220615478271704,-118.63401432106356,1586,5203,0.985448762738875,3095,10154,39,88,Shrub,20,13.69
37.22035058697194,-118.6340652827474,1616,5301,1.0039852241343108,3101,10174,21,87,Shrub,20,21.65
37.22030392646712,-118.6343903087438,1645,5397,1.022176780761299,3106,10190,11,157,Shrub,18,20.96
37.22046167257246,-118.63457733097101,1669,5476,1.037182742637769,3110,10203,15,108,Shrub,19,9.33
37.22072340152112,-118.63465664961971,1699,5575,1.055806407319587,3113,10213,12,115,Forest,19,8.14
37.220949514098734,-118.6346965986911,1725,5658,1.0716007802520773,3117,10226,18,77,Forest,23,22.72
37.221003764844184,-118.6348854117186,1742,5716,1.0826571091763446,3122,10243,29,74,Forest,23,25.0
37.22078898231461,-118.63508271237977,1772,5814,1.1010642640650077,3128,10262,23,92,Forest,18,20.06
37.220549832346805,-118.63525014615918,1802,5914,1.1200035535279145,3134,10282,14,82,Shrub,20,18.4
37.22032491262223,-118.63544623002164,1833,6014,1.1389429043951353,3140,10302,24,84,Shrub,21,22.49
37.220091059629176,-118.63562033376314,1863,6113,1.1577477341202085,3146,10322,32,100,Shrub,21,17.12
37.2198510487414,-118.63577149407958,1893,6211,1.1763203419208634,3151,10338,23,101,Shrub,16,18.24
37.219654095140484,-118.63601035270196,1924,6311,1.1952596865501506,3156,10354,18,90,Shrub,22,15.08
37.21945714166365,-118.63624921117386,1954,6411,1.2141990431122152,3161,10371,9,53,Forest,27,14.62
37.21930897073795,-118.63653154389308,1984,6509,1.2328241246724236,3165,10384,8,59,Shrub,19,8.69
37.219100450434865,-118.63674814565213,2014,6608,1.2515426753799848,3168,10394,3,24,Forest,16,10.93
37.21888445670619,-118.63693911307297,2044,6705,1.2698146450880514,3172,10407,9,39,Forest,29,14.5
37.21861858663302,-118.63692141336696,2073,6802,1.2882308602843622,3177,10423,5,98,Shrub,26,19.36
37.21847359849905,-118.63719481050663,2102,6897,1.3063241725445738,3185,10449,22,138,Shrub,15,45.75
37.21858960428813,-118.63741118713563,2125,6973,1.3206922610750964,3193,10476,37,118,Shrub,17,29.24
37.21836946267593,-118.63756351244135,2153,7065,1.3380782440796448,3199,10495,18,93,Shrub,10,16.0
37.218270000000004,-118.63786362213916,2182,7160,1.3559837093101945,3205,10515,28,160,Shrub,10,25.3
37.218330445779905,-118.63814089155983,2208,7243,1.3718185272006724,3212,10538,24,136,Shrub,0,33.28
37.21853743793282,-118.63815562067178,2231,7319,1.3861592655560386,3221,10568,16,69,Shrub,9,46.39
37.21860420567814,-118.63839887841382,2254,7394,1.4003321825409247,3230,10597,42,122,Shrub,9,31.85
37.21851223028657,-118.63871802128206,2284,7492,1.419027294769057,3238,10623,21,131,Shrub,8,19.48
37.21838066410185,-118.63901785148076,2314,7592,1.437884186804341,3244,10643,29,110,Shrub,8,21.05
37.2182565316309,-118.63918068072485,2334,7658,1.4503007166821644,3248,10656,27,99,Shrub,0,13.12
37.21826896288123,-118.63947782751467,2360,7744,1.4666910580666381,3251,10666,15,346,Shrub,8,5.99
37.218081249050215,-118.63970765708106,2390,7840,1.4848255701882673,3253,10673,16,234,Shrub,0,-2.64
37.21787988956819,-118.63993306223051,2420,7938,1.5034844053554046,3253,10673,14,227,Shrub,0,0.6
37.21768682684396,-118.64014121789597,2448,8031,1.5210856553710335,3253,10673,15,178,Shrub,0,-6.99
37.217427593513634,-118.64016668454045,2477,8126,1.5390717660147757,3250,10663,16,146,Shrub,8,-17.04
37.21718094861835,-118.64012,2505,8217,1.5563250584269164,3248,10656,12,314,Shrub,0,-1.52
37.216978011996076,-118.64022886399776,2529,8298,1.5715895347814661,3250,10663,22,343,Shrub,21,18.78
37.21672455575913,-118.64026981096862,2558,8391,1.5892657488762978,3255,10679,29,98,Shrub,22,22.72
37.216579181292815,-118.64055798975278,2588,8491,1.6080568013076335,3261,10699,23,131,Shrub,16,25.04
37.216423693726114,-118.64083630627388,2618,8589,1.626784055839581,3266,10715,26,123,Shrub,17,12.15
37.21623520052492,-118.64108137450788,2648,8689,1.6455518451952482,3268,10722,25,140,Shrub,9,1.8
37.21604532206996,-118.64132395248107,2678,8787,1.6642882761263853,3269,10725,28,144,Shrub,9,-1.77
37.21589770068382,-118.64159459863235,2707,8883,1.6823583800278876,3269,10725,27,150,Shrub,0,-4.45
37.21575210786972,-118.64188578426055,2738,8983,1.7012977347367735,3268,10722,16,145,Shrub,0,-5.49
37.215526866300394,-118.64205754011857,2767,9079,1.7195255471717665,3268,10722,23,291,Shrub,17,-1.25
37.215332348116945,-118.64229808626904,2798,9179,1.7384097166740624,3268,10722,28,338,Shrub,17,5.02
37.21520388899967,-118.64260171690987,2828,9279,1.7573490660615465,3269,10725,28,327,Shrub,27,3.5
37.215061348945156,-118.64289384168775,2859,9378,1.7762212058762752,3272,10735,30,347,Shrub,18,41.43
37.21496182893734,-118.6428885376255,2870,9415,1.7831112614850968,3277,10751,30,235,Shrub,18,29.12
37.21477529761312,-118.64309117856787,2897,9505,1.8001722578836323,3285,10778,37,303,Shrub,15,34.67
37.21453090603619,-118.64320382013683,2926,9600,1.8181797720548836,3292,10801,39,328,Forest,18,22.37
37.214326091900176,-118.64339758626903,2955,9694,1.8359177769847195,3296,10814,28,301,Forest,30,2.53
37.2141244787357,-118.64363021684342,2985,9794,1.8548571326031447,3298,10820,33,305,Shrub,19,0.02
37.21394535407194,-118.6438896475204,3016,9894,1.873771417064404,3301,10830,19,105,Forest,19,13.36
37.21375969039043,-118.64414030960957,3046,9993,1.8926285469205444,3303,10837,31,111,Shrub,18,8.32
37.213511796670126,-118.6442773808752,3076,10092,1.9113644024911074,3309,10856,19,84,Shrub,19,31.49
37.213394113347064,-118.6445211700206,3101,10175,1.9270683926228545,3314,10873,22,92,Shrub,19,21.07
37.213224615743236,-118.64472049421092,3127,10260,1.9431314252244738,3317,10883,33,128,Shrub,0,-0.56
37.21298374424319,-118.6446976670528,3154,10348,1.9598400350346963,3318,10886,3,64,Shrub,0,-0.61
37.212828556424704,-118.64453055522127,3177,10423,1.9739812107646255,3319,10889,8,166,Shrub,8,3.1
37.21263290346244,-118.6447333635144,3205,10515,1.9915302927808647,3321,10896,13,90,Shrub,7,8.76
37.2123724394115,-118.64483198592447,3235,10615,2.010348059910998,3324,10906,9,95,Shrub,9,15.34
37.21214865226873,-118.6446915363583,3263,10706,2.0276534343165245,3325,10909,14,243,Shrub,9,-0.41
37.21190643725763,-118.64459237086845,3292,10799,2.045275689184913,3324,10906,18,140,Shrub,8,-11.82
37.21163279837809,-118.64458034278584,3322,10899,2.064215046713901,3320,10892,23,136,Grassland,0,-22.52
37.21135915949915,-118.64456831470326,3353,10999,2.0831544042851546,3317,10883,17,151,Grassland,0,-12.42
37.211105836064945,-118.64462909962236,3381,11093,2.100994017746693,3313,10869,15,148,Grassland,0,-11.02
37.21087377770581,-118.64476497783537,3410,11187,2.118705152045603,3311,10863,16,133,Grassland,8,-1.39
37.21063092907662,-118.64480076077527,3437,11276,2.1356184013856265,3310,10860,21,172,Shrub,8,-2.62
37.21036921983953,-118.64488153663993,3467,11375,2.1542598771077275,3308,10853,23,145,Shrub,12,-7.81
37.21012633960968,-118.64503162684015,3497,11473,2.1729844786054078,3307,10850,26,114,Shrub,0,1.61
37.209903876693836,-118.64520224661234,3526,11569,2.1910159501646955,3309,10856,19,120,Shrub,0,13.72
37.20979264591795,-118.64547852142566,3554,11659,2.208069911617847,3314,10873,21,104,Shrub,16,37.57
37.20988985949252,-118.64574439342093,3579,11744,2.224186427145911,3319,10889,22,100,Shrub,16,13.19
37.209650296326714,-118.64578050667762,3606,11832,2.2408761512142483,3324,10906,10,76,Shrub,16,15.43
37.209433065950236,-118.64560177658372,3635,11927,2.2588407251681444,3328,10919,24,19,Shrub,24,24.62
37.209251663717225,-118.64560761567682,3655,11993,2.2713925475557057,3333,10935,25,44,Forest,29,15.28
37.20907293001976,-118.64537070879692,3684,12088,2.289369726202939,3338,10951,20,251,Shrub,18,31.41
37.20890288380272,-118.6454286047534,3704,12152,2.301556689843273,3345,10974,24,339,Shrub,18,39.76
37.2087055237312,-118.64540371522563,3726,12225,2.3152768902422145,3353,11001,24,315,Shrub,0,39.37
37.208538980827846,-118.64548403408384,3746,12290,2.3276173154416817,3361,11027,28,214,Shrub,0,34.71
37.208317155676134,-118.6455734406302,3772,12375,2.3437322583141365,3370,11056,28,126,Shrub,0,52.92
37.20815127233307,-118.64556581844462,3790,12436,2.355214188251174,3379,11086,27,349,Shrub,0,53.28
37.20800542042932,-118.64552389390576,3807,12490,2.3655638537319774,3388,11115,26,342,Shrub,0,40.47
37.20779611717731,-118.64559618868155,3831,12569,2.380579319393505,3397,11145,27,341,Shrub,0,58.36
37.207703734113935,-118.64548112523205,3846,12617,2.389580244645264,3406,11175,32,331,Shrub,0,40.59
37.207657500125585,-118.64524500125589,3867,12688,2.402975857667538,3415,11204,33,335,Shrub,0,33.09
37.20757693771547,-118.64497,3893,12773,2.4191182772511697,3423,11230,28,344,Shrub,0,40.21
37.20742225509555,-118.64484421433119,3914,12840,2.431865793324719,3431,11257,23,25,Shrub,0,22.73
37.20736887518093,-118.64513609397616,3940,12927,2.4483642233684852,3439,11283,32,284,Shrub,0,50.07
37.20720179269846,-118.64519930899488,3960,12991,2.4604347307455714,3449,11316,37,351,Shrub,10,68.18
37.207043395244305,-118.64521697622153,3977,13049,2.471434323159985,3461,11355,33,169,Shrub,10,56.51
37.20687047681402,-118.64534409405336,4000,13122,2.485294545315714,3472,11391,30,333,Shrub,0,37.22
37.20671917411763,-118.64562966964704,4030,13222,2.504190346494139,3479,11414,31,14,Shrub,0,10.78
37.206494741824116,-118.64577368207537,4058,13314,2.5216243523800363,3483,11427,40,137,Shrub,0,3.06
37.206251134014074,-118.64592203014087,4088,13413,2.540352226084749,3486,11437,44,107,Shrub,0,6.23
37.20599261444906,-118.64593695561331,4117,13508,2.5582530729478923,3488,11444,38,72,Barren,0,3.99
37.20572028968347,-118.64592768113923,4147,13607,2.577096866708713,3492,11457,48,92,Barren,0,16.46
37.205458020296504,-118.64597133107817,4177,13704,2.5953968877022398,3497,11473,45,92,Barren,0,26.7
37.20527280837803,-118.64618191169009,4205,13795,2.6126804122466867,3500,11483,22,147,Shrub,13,1.7
37.20510528149512,-118.64643314566992,4234,13890,2.630731937908198,3500,11483,18,161,Shrub,19,-8.69
37.2049468439173,-118.64670847945465,4264,13989,2.6494455730457513,3500,11483,18,155,Shrub,21,-0.15
37.204879035099914,-118.64703289470026,4294,14087,2.6679237346611058,3502,11490,19,137,Shrub,17,9.59
37.20476941819216,-118.64734766313396,4324,14187,2.6868504051716355,3504,11496,13,136,Shrub,17,9.86
37.204638917361,-118.64764987558505,4355,14287,2.705789758998007,3507,11506,10,116,Shrub,12,8.72
37.20446187797635,-118.64790771960014,4385,14386,2.724544940765733,3509,11512,4,106,Shrub,0,7.46
37.204363656891275,-118.64821948093432,4414,14483,2.743015766470176,3512,11522,9,120,Shrub,0,21.46
37.20447290466624,-118.64837877160078,4433,14544,2.754596764395033,3516,11535,17,118,Shrub,0,31.28
37.204529815574325,-118.64855438652661,4450,14599,2.7650421292189504,3522,11555,18,117,Shrub,0,35.47
37.204641378444485,-118.64868961309716,4467,14656,2.7757684210332187,3526,11568,17,113,Shrub,0,12.02
37.204442454437114,-118.64892583535593,4498,14756,2.7947077749335936,3529,11578,16,119,Grassland,0,6.41
37.204201973191516,-118.64901521072339,4526,14848,2.8120554901026806,3532,11588,21,80,Grassland,13,11.34
37.20395848222878,-118.64916030355424,4556,14946,2.8306986021190155,3536,11601,22,91,Grassland,0,15.01
37.20371519672251,-118.64926865424749,4584,15040,2.848554204862128,3540,11614,21,79,Grassland,0,15.06
37.20344263682486,-118.64928364842336,4615,15140,2.867425423956381,3545,11631,24,57,Grassland,0,18.79
37.20317036142304,-118.64931995181026,4645,15240,2.8863647815559696,3550,11647,22,66,Grassland,0,18.13
37.20291078462456,-118.64926614358363,4674,15336,2.904562949640614,3555,11663,23,62,Grassland,0,16.28
37.20264503135048,-118.64925042972938,4704,15433,2.9229656365095864,3560,11680,21,60,Grassland,8,17.1
37.20237528137846,-118.64928588474154,4734,15532,2.9417263725039606,3566,11699,22,68,Barren,0,18.84
37.20210784796383,-118.6493099049774,4764,15630,2.960272177572744,3571,11716,25,61,Barren,0,15.13
37.20186221927649,-118.64930197710882,4791,15720,2.977268072801837,3576,11732,20,87,Barren,0,29.89
37.20181763729341,-118.64952981937725,4812,15788,2.9901942953109293,3582,11752,16,104,Shrub,0,24.35
37.202027449946236,-118.6497172497312,4841,15882,3.0080060756980127,3590,11778,22,94,Shrub,0,31.57
37.2020537770107,-118.65002808123353,4869,15973,3.025227875163708,3597,11801,14,98,Shrub,0,24.39
37.20204542596065,-118.65036826569832,4899,16072,3.0439792207191094,3603,11821,9,89,Shrub,0,15.4
37.20212984601393,-118.65068969202787,4929,16171,3.062626087287319,3608,11837,8,59,Grassland,0,9.81
37.20224858102169,-118.65098967883134,4959,16268,3.081081944355167,3612,11850,10,70,Grassland,0,14.17
37.2022760355941,-118.65131390508239,4987,16363,3.0990457841825383,3616,11864,12,60,Grassland,0,15.28
37.20232801483572,-118.65163927234201,5017,16460,3.1173288312104845,3621,11880,9,68,Barren,0,14.18
37.20224554114823,-118.65196627542102,5047,16559,3.1362266166987993,3625,11893,7,49,Barren,0,14.61
37.202063273244065,-118.65222280061947,5078,16659,3.1551659684810045,3629,11906,9,37,Barren,0,10.76
37.2019214048004,-118.65251160022737,5108,16758,3.1738600969506576,3633,11919,9,36,Grassland,0,15.25
37.20182890445968,-118.65283321655237,5138,16857,3.1926993677657123,3638,11936,11,43,Grassland,0,19.18
37.20167992215909,-118.65309179666502,5166,16950,3.2102823193140617,3643,11952,11,21,Grassland,0,18.9
37.20146073608632,-118.65329205772665,5197,17049,3.229033313336934,3649,11972,9,31,Shrub,0,21.2
37.20124835870712,-118.6535016412929,5227,17148,3.2477185903989008,3656,11995,13,43,Shrub,0,24.84
37.20108492167779,-118.6537686385619,5257,17246,3.266271189181608,3663,12018,15,58,Shrub,0,30.08
37.200923175221355,-118.65394731584871,5281,17325,3.281173699603272,3669,12037,17,63,Barren,0,26.95
37.20074321501549,-118.65410405999674,5305,17405,3.2963239865077596,3676,12060,16,60,Barren,0,21.65
37.20048,-118.65417664316605,5335,17503,3.314964739276303,3684,12087,22,69,Barren,0,32.47
37.20036634806408,-118.65446158341787,5363,17596,3.332522163090526,3692,12113,17,74,Grassland,0,32.17
37.20036,-118.65477151612012,5391,17686,3.3496039159393334,3701,12142,17,61,Barren,0,30.3
37.20022396191495,-118.65504801904252,5419,17780,3.3675100030738223,3709,12169,18,66,Barren,0,30.53
37.20027,-118.6553544660255,5447,17871,3.384691773324398,3716,12192,10,86,Barren,0,17.04
37.20020723296453,-118.6556791505532,5477,17968,3.4030999989410287,3721,12208,6,65,Grassland,0,9.26
37.20007795185711,-118.65597742590919,5507,18067,3.4218093514035264,3724,12218,6,73,Barren,0,7.43
37.1999358299936,-118.6562653693842,5537,18166,3.4404729310435895,3726,12224,2,66,Barren,0,-1.18
37.19984068435072,-118.65657498142811,5566,18262,3.4587570041471305,3725,12221,5,280,Barren,0,-7.74
37.19973105625629,-118.65688644907749,5597,18361,3.477518557142787,3724,12218,5,287,Barren,0,-7.46
37.199639666092054,-118.65720801379076,5627,18461,3.4963296920942564,3723,12215,5,314,Shrub,0,-5.91
37.19958028537608,-118.6575323271587,5656,18557,3.5146642992402755,3721,12208,6,317,Shrub,0,-3.01
37.19946545780025,-118.6578346098765,5686,18655,3.5331161013066823,3721,12208,4,335,Shrub,7,0.24
37.19930232348053,-118.65811068334062,5716,18755,3.5520554522452974,3721,12208,5,342,Shrub,8,1.89
37.19918533859028,-118.65841398422916,5746,18853,3.5706225074633378,3721,12208,6,342,Shrub,7,1.74
37.1991354006275,-118.65875063472899,5777,18953,3.589489856225333,3722,12211,4,22,Shrub,0,5.06
37.19907781226637,-118.65908625114223,5807,19052,3.6084055338875483,3724,12218,4,18,Barren,0,9.62
37.19897103046347,-118.65939076344384,5837,19149,3.6267371644382873,3727,12228,13,102,Barren,0,14.75
37.19880956907637,-118.65966669350331,5867,19249,3.6456015113283904,3733,12247,18,110,Barren,0,28.66
37.19868883152001,-118.65997220111969,5897,19348,3.664392091220455,3741,12274,26,103,Barren,0,43.22
37.19854616994151,-118.66019098287941,5922,19430,3.679970400856685,3751,12306,26,64,Barren,0,36.07
37.198347215568745,-118.66040889912502,5952,19527,3.6982336629272514,3759,12333,15,85,Ice,0,20.61
37.19808637735582,-118.66039578024323,5981,19622,3.716290469726647,3765,12352,13,45,Barren,0,14.85
37.19782483266857,-118.66048184860571,6011,19721,3.734992873520461,3770,12369,13,66,Barren,0,12.92
37.19756559986194,-118.6605439384403,6040,19817,3.7532475856253504,3775,12385,15,61,Barren,0,17.1
37.197310979881706,-118.66064638086783,6070,19915,3.7717421637283444,3781,12405,18,73,Barren,0,22.7
37.197063801070726,-118.66078731689124,6100,20014,3.790520489903831,3786,12421,20,63,Barren,0,18.34
37.19679453569067,-118.6608190952486,6130,20113,3.8092278571706393,3792,12441,9,41,Barren,0,17.23
37.19654160235286,-118.66094739818189,6161,20212,3.828097671715054,3798,12461,11,53,Shrub,0,22.41
37.19632398969989,-118.66115001567408,6191,20311,3.846838275227399,3805,12484,18,78,Shrub,0,26.04
37.196149748191026,-118.66141516579626,6221,20411,3.865777632099737,3812,12507,14,74,Shrub,0,21.63
37.1959496874686,-118.66164959138237,6252,20511,3.884707502882957,3818,12526,16,79,Shrub,0,18.32
37.19574858534782,-118.66188271613217,6282,20611,3.903641421134858,3824,12546,12,105,Shrub,0,19.34
37.19559874589914,-118.66217040787365,6313,20711,3.922580770058173,3831,12569,22,106,Shrub,0,28.09
37.1955302422777,-118.66247088835155,6341,20802,3.9398018753496418,3838,12592,16,105,Shrub,0,24.72
37.19548002616984,-118.66278515025999,6369,20895,3.957462568488504,3845,12615,16,101,Shrub,0,21.62
37.19535966986703,-118.6630938903411,6399,20995,3.9764019230861583,3850,12631,11,95,Barren,0,14.31
37.19517504347962,-118.66334098650523,6429,21094,3.995068972039375,3854,12644,5,80,Barren,0,7.2
37.19494840742202,-118.66351659139359,6459,21191,4.013491134581286,3856,12651,5,80,Barren,0,3.4
37.194680426918346,-118.66357690168239,6489,21291,4.03232302459239,3858,12657,6,119,Barren,0,0.4
37.19442408211604,-118.66366187422324,6519,21388,4.050662277602199,3859,12661,3,66,Barren,0,4.78
37.19420807465889,-118.66386409921051,6549,21486,4.069301067560015,3861,12667,7,83,Barren,0,9.19
37.19400997320746,-118.66410002679254,6579,21586,4.088189185756917,3864,12677,9,77,Barren,0,13.57
37.19379781528863,-118.66431687113881,6610,21686,4.1071132584192265,3868,12690,9,63,Barren,0,15.79
37.19358181448095,-118.66448818212659,6638,21779,4.124786208669762,3872,12703,8,44,Barren,0,15.16
37.193363296862955,-118.66468271407815,6668,21877,4.143316152408667,3876,12717,6,70,Barren,0,10.92
37.19312740341039,-118.66485529994625,6698,21976,4.162202010684862,3879,12726,6,66,Barren,0,8.78
37.19289475498482,-118.66503313408242,6729,22076,4.181043067656827,3882,12736,3,79,Barren,0,6.52
37.19270550237391,-118.66528152813424,6759,22176,4.199982418346593,3883,12740,7,104,Barren,0,0.96
37.19248972023634,-118.6654830170078,6789,22274,4.218584631902928,3884,12743,1,155,Barren,0,-0.95
37.19223431596176,-118.66560567920364,6820,22374,4.2374998950788,3884,12743,1,255,Barren,0,-3.45
37.191974774313636,-118.66571517333644,6850,22474,4.25643924981776,3883,12740,2,253,Barren,0,-3.28
37.19172287831398,-118.66584099621258,6880,22573,4.275191772374488,3882,12736,2,285,Barren,0,-3.09
37.1915172596528,-118.6660670552604,6911,22673,4.294098113791199,3882,12736,4,292,Barren,0,1.26
37.191342734294935,-118.66631660732587,6940,22769,4.312396297437915,3884,12743,8,142,Barren,0,12.76
37.19115054392801,-118.6665376736432,6969,22865,4.330427225952715,3887,12753,18,225,Barren,0,15.57
37.190972066268216,-118.66678479733723,6999,22962,4.34880760995315,3893,12772,22,338,Barren,0,29.28
37.19082099190311,-118.66707145126077,7029,23062,4.367746956126773,3903,12805,29,182,Ice,0,45.85
37.19066100370071,-118.66734761552314,7060,23161,4.386562915786332,3917,12851,37,9,Ice,0,61.27
37.19043523625978,-118.66750372227628,7088,23255,4.404391783778563,3927,12884,26,27,Barren,0,26.36
37.1901706074124,-118.6675095444407,7118,23352,4.422699129100745,3931,12897,23,215,Barren,0,-24.39
37.1900171105905,-118.66760288940948,7137,23414,4.434496914043166,3927,12884,32,230,Barren,0,-62.67
37.189982284536335,-118.66777456907266,7152,23466,4.444258994970012,3917,12851,28,224,Barren,0,-60.16
37.189884364898845,-118.66805851533235,7180,23556,4.461308603343817,3904,12808,31,226,Barren,0,-58.18
37.18974690529087,-118.66834309470914,7209,23653,4.479647423390133,3889,12759,28,234,Barren,0,-49.62
37.18961914520263,-118.6686361826579,7239,23750,4.498057458084585,3876,12717,22,215,Barren,0,-47.41
37.18938421461529,-118.6687503499231,7267,23842,4.515483002777576,3863,12674,27,217,Barren,0,-45.12
37.189276327241544,-118.66900137728443,7292,23925,4.531200307359974,3852,12638,27,202,Barren,0,-30.66
