Lat,Lng,Distance (meters),Distance (feet),Distance (miles),Elevation (meters),Elevation (feet),Slope (degrees),Aspect (degrees),Landcover,Canopy (percent),Linear Grade (percent)
36.77142342875801,-118.35101937150321,2045,6708,1.270531355979751,3102,10177,21,108,Shrub,22,21.9
36.77128345258265,-118.35125477758953,2071,6794,1.2867755564467165,3107,10194,24,111,Shrub,19,13.81
36.771055832839195,-118.35144352976056,2101,6894,1.305677131367011,3111,10207,27,109,Shrub,17,12.84
36.77082816429825,-118.35163279620743,2132,6994,1.3245973142125742,3114,10217,28,115,Shrub,17,-0.59
36.77057390635118,-118.35175011706102,2162,7093,1.3433473994582217,3117,10226,26,118,Shrub,17,23.24
36.77074029315375,-118.35186248023089,2183,7162,1.3564325046492745,3121,10240,23,123,Shrub,24,26.78
36.770694408068216,-118.35200490570944,2197,7207,1.364938390746882,3124,10249,22,132,Shrub,24,13.58
36.77096076569167,-118.35192571830788,2227,7307,1.3838777484742197,3128,10262,24,120,Shrub,15,29.99
36.77108382048774,-118.35193839368729,2241,7352,1.3924184469901353,3132,10276,27,118,Shrub,15,9.46
36.770898754102745,-118.35218034659295,2271,7450,1.4109547338239112,3135,10285,21,133,Shrub,24,7.19
36.770715557229124,-118.35242444277088,2301,7548,1.429488458326301,3137,10292,22,123,Shrub,24,9.2
36.77053527534464,-118.35266736232768,2330,7645,1.4478370584413183,3140,10302,22,121,Shrub,21,42.87
36.770548629878846,-118.3527399021342,2337,7666,1.4519611539220656,3143,10312,24,120,Shrub,21,8.61
36.77080450557455,-118.35262591573758,2367,7766,1.4707533431662667,3145,10318,24,118,Shrub,25,27.57
36.77077610761682,-118.35270765820354,2375,7792,1.475690159158897,3148,10328,24,118,Shrub,25,8.87
36.77057157931885,-118.35293491186795,2405,7892,1.4946295101214002,3151,10338,25,112,Shrub,20,17.95
36.77043592738466,-118.35309164956644,2426,7959,1.5074148536327767,3154,10348,26,106,Shrub,20,9.21
36.77070642556734,-118.35303871488654,2456,8059,1.5263538651971988,3158,10361,21,113,Shrub,19,15.84
36.770977464252454,-118.3530495773754,2487,8158,1.5451114300344224,3162,10374,18,120,Shrub,24,29.72
36.77094361237129,-118.35317585272453,2498,8197,1.552489525498801,3165,10384,18,120,Shrub,19,8.09
36.77073362437817,-118.35336575886183,2527,8292,1.5704253897076037,3168,10394,18,107,Shrub,16,13.72
36.77054291988913,-118.35360708011086,2558,8391,1.5892082319516085,3172,10407,19,103,Shrub,18,16.72
36.77036162782732,-118.35385674434536,2588,8490,1.607879583175858,3177,10423,18,116,Shrub,0,16.0
36.77026660118912,-118.35417204316254,2618,8588,1.6265454430395507,3179,10430,11,143,Barren,13,0.3
36.770134314196,-118.35446849547732,2648,8687,1.6453481835291963,3179,10430,12,184,Barren,13,-7.69
36.77003779126957,-118.3547840531825,2678,8786,1.6640641894641255,3178,10427,8,190,Shrub,15,-6.02
36.77008699039725,-118.3551011846356,2707,8881,1.681962541044927,3178,10427,6,198,Shrub,30,-2.04
36.770183197147986,-118.35540895805076,2736,8977,1.7002682814519219,3177,10423,6,194,Shrub,25,-0.01
36.77019896566671,-118.35573988555569,2766,9074,1.7186369269744608,3178,10427,5,177,Forest,24,6.5
36.7703641130895,-118.35599514136187,2795,9170,1.7368173355347254,3180,10433,12,180,Shrub,27,11.32
36.77051180443384,-118.35625886136556,2824,9265,1.754646644020826,3184,10446,17,190,Shrub,26,21.28
36.77068955287298,-118.35650162530267,2853,9361,1.7728702373626273,3190,10466,23,174,Shrub,23,22.24
36.77064048847864,-118.35682902304272,2883,9458,1.7913255142694844,3195,10482,31,128,Shrub,26,18.47
36.770460803922745,-118.35708244008585,2913,9557,1.8100775471006187,3198,10492,30,124,Shrub,22,4.08
36.77022907570541,-118.35726010269939,2943,9657,1.8288878218587228,3199,10495,29,126,Shrub,24,-7.82
36.769990565868085,-118.35740123342629,2973,9753,1.8471451466567868,3200,10499,28,126,Shrub,27,4.35
36.769822601856085,-118.35767117558842,3003,9853,1.8660844971229544,3202,10505,26,126,Shrub,25,10.82
36.769663460494584,-118.35794892029176,3034,9953,1.8850056970837785,3204,10512,23,127,Shrub,19,9.58
36.76948583329937,-118.35819434215352,3063,10050,1.9033327745459827,3207,10522,23,129,Shrub,25,6.48
36.769309600091674,-118.35845495977998,3094,10149,1.9222306876009256,3209,10528,25,141,Shrub,25,10.13
36.769243448281365,-118.35878232753805,3124,10248,1.9409381327465,3210,10531,26,166,Shrub,22,-2.64
36.76913176613063,-118.35906651618005,3152,10341,1.9584776933661097,3212,10538,22,166,Shrub,20,5.78
36.7691595318897,-118.35940422118087,3182,10440,1.9772880182359625,3214,10545,19,165,Shrub,21,13.54
36.76924536922073,-118.35972879227253,3213,10540,1.9962270456236384,3218,10558,16,167,Shrub,24,17.36
36.76938104141406,-118.36001416565625,3242,10637,2.014614512170247,3223,10574,16,171,Shrub,22,17.99
36.76951049532804,-118.36030148598414,3272,10734,2.032880144800674,3227,10587,14,175,Shrub,22,16.83
36.76963386571245,-118.36005346898403,3298,10819,2.0490565356643904,3232,10604,15,176,Shrub,20,17.34
36.769783632050775,-118.35984543621582,3323,10901,2.064554492469727,3235,10614,16,178,Shrub,24,8.45
36.76984326539923,-118.36017836806077,3353,11001,2.0834574156458925,3239,10627,16,178,Shrub,21,12.61
36.76996250929763,-118.36048314591969,3383,11100,2.1022514569403805,3243,10640,18,175,Shrub,26,15.53
36.77008012585584,-118.36079046147141,3414,11200,2.1211231216107125,3247,10653,19,175,Shrub,22,14.26
36.77016837293458,-118.36111403409345,3444,11300,2.1400624793914904,3252,10669,20,174,Shrub,21,35.56
36.77027911385325,-118.3611652016512,3457,11343,2.148230327702903,3256,10682,18,174,Shrub,21,10.75
36.77036420375039,-118.36084031295306,3488,11443,2.1671696870657184,3258,10689,19,177,Shrub,24,1.29
36.77036909703881,-118.36050197448978,3518,11542,2.1859195642254274,3259,10692,19,173,Shrub,21,-1.8
36.7704037031283,-118.36018476116496,3546,11635,2.2036581218127207,3261,10699,18,174,Shrub,26,15.12
36.77059444025874,-118.36042999461837,3577,11735,2.222597480401511,3265,10712,18,172,Shrub,25,16.93
36.770723206486664,-118.36016967917587,3604,11825,2.2395495545789927,3269,10725,19,172,Shrub,22,15.46
36.7708689010753,-118.35988924910392,3634,11923,2.2580696733140777,3274,10741,17,169,Shrub,24,18.27
36.77096050967005,-118.3601566884445,3660,12008,2.274185965197222,3278,10755,18,170,Shrub,0,11.76
36.77100092527601,-118.3604898219638,3690,12106,2.2928547405025044,3280,10761,17,172,Shrub,0,2.29
36.77097004929182,-118.36082945778998,3720,12206,2.311794098096498,3282,10768,17,177,Shrub,0,4.08
36.77101630472291,-118.3611659175626,3751,12306,2.330709236741667,3283,10771,16,175,Shrub,15,4.34
36.771072552506396,-118.36150044385386,3781,12406,2.349648605869624,3285,10778,14,181,Shrub,16,4.77
36.77112880030964,-118.36183497026265,3812,12506,2.3685879683437103,3286,10781,13,183,Shrub,17,5.82
36.771217479702706,-118.36214963689731,3842,12604,2.387070551881192,3289,10791,12,180,Shrub,17,11.68
36.77141333742888,-118.36238522113072,3872,12703,2.4058834055563496,3293,10804,11,183,Shrub,17,15.41
36.771645752500554,-118.36256222863668,3902,12803,2.4247151726106444,3298,10820,11,181,Shrub,9,21.83
36.77182435647002,-118.36281212896644,3932,12900,2.4432717425312145,3303,10837,21,160,Barren,0,18.84
36.7718700548472,-118.36314915449813,3963,13000,2.4622111037273124,3308,10853,19,170,Shrub,0,14.15
36.77194355675701,-118.36347453621683,3993,13099,2.4809428219028717,3311,10863,17,177,Shrub,11,7.14
36.77194162604084,-118.36381373959159,4023,13199,2.4997376553701076,3314,10873,14,159,Shrub,17,4.46
36.771847937095956,-118.36411516525023,4052,13293,2.5176521029320167,3317,10883,14,129,Shrub,17,19.64
36.771956550872346,-118.36433,4074,13368,2.5317281461741805,3321,10896,13,130,Shrub,24,13.26
36.77221533404495,-118.36425204453933,4104,13465,2.5501420800245094,3326,10912,15,139,Shrub,0,18.58
36.77247711465556,-118.36420814224073,4133,13561,2.5684122556016242,3330,10925,14,154,Barren,11,29.9
36.77252192525254,-118.36435147609389,4147,13606,2.5769373844131853,3334,10938,15,144,Barren,11,14.36
36.772510012490216,-118.3646929752804,4178,13706,2.5958767407788312,3338,10951,16,154,Shrub,14,10.66
36.77250170264453,-118.3650344846252,4208,13806,2.614807456774894,3341,10961,18,170,Shrub,8,7.69
36.77247525743597,-118.36536253661525,4238,13903,2.6330756307842784,3345,10974,26,134,Barren,0,12.95
36.7722605736078,-118.36556599745757,4268,14001,2.6517196910694834,3350,10991,37,106,Shrub,0,22.69
36.77208285892123,-118.36582571161814,4298,14101,2.6706453800701664,3352,10997,32,130,Shrub,0,0.0
36.77184968490113,-118.36597274018973,4327,14196,2.688714760937447,3354,11004,32,124,Barren,0,4.63
36.77159519595204,-118.36608292619074,4357,14295,2.7073465500345346,3358,11017,32,83,Barren,0,18.93
36.7713502696529,-118.36621306655181,4387,14392,2.725758947913314,3360,11024,34,92,Barren,0,-1.13
36.77107740540826,-118.36620423921842,4417,14492,2.744639465479947,3360,11024,38,101,Shrub,0,-6.21
36.770806109046504,-118.3661580611143,4448,14592,2.7635788228408056,3361,11027,26,74,Shrub,0,10.04
36.7706598627509,-118.36619779342004,4464,14646,2.773931546439034,3362,11030,29,76,Shrub,0,13.58
36.770841062205406,-118.3663,4486,14719,2.787685218191859,3367,11047,42,83,Shrub,0,28.48
36.77059200609137,-118.36638799390863,4515,14814,2.8055892188951015,3376,11076,38,91,Shrub,0,47.18
36.770515958978265,-118.36663606153259,4539,14891,2.8203064016698276,3380,11089,26,128,Shrub,0,1.15
36.77074081496843,-118.36645475550947,4569,14989,2.8388220219670472,3384,11102,41,89,Shrub,0,33.13
36.770802736322565,-118.36654000000001,4579,15023,2.8451980933466907,3385,11106,39,95,Shrub,0,-4.88
36.77105718887041,-118.36648,4608,15117,2.8631099467846433,3390,11122,44,94,Shrub,0,42.55
36.77098323983596,-118.36668058157393,4627,15182,2.8753443806658487,3396,11142,36,96,Shrub,0,28.61
36.77079039539446,-118.36684699616204,4654,15267,2.8915602659933097,3401,11158,29,121,Shrub,0,14.33
36.77104220629761,-118.36678422779583,4682,15361,2.9093219995274313,3404,11168,33,97,Shrub,0,3.22
36.771309204663446,-118.36678277102439,4712,15459,2.9277906109399083,3406,11175,34,79,Barren,0,22.92
36.77135386047204,-118.36686012942155,4720,15487,2.933073897319487,3410,11188,34,73,Barren,0,18.62
36.771105247376525,-118.36698768990485,4750,15585,2.9516664109177593,3415,11204,28,98,Shrub,0,46.6
36.77106581339353,-118.36710709330322,4762,15623,2.958822549525582,3418,11214,19,109,Shrub,0,11.22
36.77121341002942,-118.36706590796469,4779,15678,2.969283823698609,3421,11224,21,91,Barren,0,6.51
36.77101601181436,-118.36730278582276,4809,15778,2.988223180942226,3422,11227,9,120,Shrub,0,0.64
36.77125532749065,-118.36718337935966,4838,15872,3.0060499647233363,3421,11224,11,85,Barren,0,-12.38
36.77151751047489,-118.367087155758,4868,15972,3.0249527752574443,3422,11227,26,80,Shrub,0,7.62
36.7717609562077,-118.36719831221014,4897,16066,3.042883020320441,3424,11234,15,151,Shrub,0,22.82
36.77191034087672,-118.3673445287043,4918,16136,3.0560133437269323,3429,11250,15,149,Barren,0,21.78
36.77210727608056,-118.36758200939127,4949,16236,3.0749527086435577,3434,11266,11,167,Barren,0,20.08
36.77230878992656,-118.3678131671447,4979,16336,3.093882331224289,3441,11289,13,178,Shrub,0,22.14
36.772517875347845,-118.36803386842273,5010,16436,3.1128216925380636,3447,11309,19,176,Barren,0,21.22
36.77266970598441,-118.36831044149655,5040,16534,3.131399179705298,3452,11325,17,180,Barren,0,13.55
36.77277096633324,-118.36862803077241,5070,16634,3.1503385489314324,3456,11339,17,184,Barren,0,9.81
36.772872226739786,-118.36894562022933,5100,16734,3.1692779073599073,3459,11348,16,183,Barren,0,30.78
36.772952034821124,-118.36892559052288,5110,16764,3.1749087260115263,3463,11362,16,183,Barren,0,10.42
36.77305957736432,-118.3686112353966,5140,16864,3.193848083655318,3466,11371,16,182,Barren,0,16.33
36.77314467904257,-118.36843339521283,5158,16924,3.2053260107830988,3469,11381,16,180,Shrub,0,10.0
36.77325196196418,-118.36874647362217,5189,17024,3.224193224550515,3472,11391,17,181,Barren,0,11.03
36.773371546086,-118.36905397564969,5219,17124,3.2431325959906987,3476,11404,18,183,Barren,0,12.91
36.77349113028328,-118.36936147787131,5250,17224,3.2620719554771567,3480,11417,18,186,Shrub,0,13.81
36.77363210790815,-118.3696542158163,5280,17324,3.2809971696034888,3483,11427,19,183,Shrub,0,11.82
36.77370916144351,-118.36997600118724,5310,17422,3.2996056581935562,3487,11440,21,174,Barren,0,11.55
36.77370834844825,-118.37031633413838,5341,17522,3.3184622534539536,3491,11453,19,150,Barren,0,15.28
36.77370438255563,-118.37065777200266,5371,17621,3.337381973198971,3496,11470,19,145,Barren,0,16.91
36.77367440493752,-118.37099221023205,5401,17720,3.356027545225158,3500,11483,20,147,Barren,0,14.64
36.77362845593838,-118.37132651043574,5431,17819,3.374820532337643,3505,11499,20,148,Barren,0,15.21
36.77360939392211,-118.3716675087268,5462,17919,3.3937598826366804,3510,11516,21,153,Barren,0,15.94
36.773590331908196,-118.37200850697567,5492,18019,3.412699235278753,3514,11529,23,158,Barren,0,12.34
36.77357126989664,-118.37234950518237,5523,18119,3.431638590264642,3518,11542,24,162,Barren,0,10.89
36.77355220788744,-118.37269050334686,5553,18219,3.450577947592807,3521,11552,26,160,Barren,0,15.17
36.773538365398835,-118.37290326920233,5572,18282,3.462405313660482,3524,11562,27,154,Barren,0,9.04
36.773686600105435,-118.3726164867823,5603,18381,3.4813159014377657,3527,11572,26,160,Barren,0,11.49
36.77385167012581,-118.37234376240083,5633,18481,3.500255277777115,3531,11585,24,157,Barren,0,10.7
36.774016740259306,-118.37207103783244,5664,18581,3.5191946411376613,3534,11594,24,154,Barren,0,10.18
36.77418531973866,-118.37180172485097,5694,18681,3.538132011712397,3537,11604,27,154,Barren,0,10.76
36.77435669945779,-118.37153513417678,5725,18781,3.5570713695605307,3541,11617,29,150,Barren,0,13.0
36.77455619883511,-118.37130110135905,5755,18881,3.5760070911572237,3544,11627,28,145,Barren,0,12.94
36.77475625051004,-118.37106770773828,5786,18981,3.594946450125133,3548,11640,29,147,Barren,0,17.75
36.774701682691756,-118.37132379808003,5809,19059,3.6096286834103934,3553,11657,29,147,Barren,0,14.83
36.774614365354815,-118.37164214236134,5839,19157,3.6282721186882756,3557,11670,30,147,Barren,0,18.76
36.774576478979924,-118.37197962336413,5870,19257,3.647153149792627,3563,11690,27,148,Barren,0,18.85
36.77454199324109,-118.37231873312936,5900,19357,3.666092501071673,3568,11706,25,151,Barren,0,16.5
36.77450750750988,-118.37265784281954,5930,19457,3.6850318565433127,3573,11722,25,155,Barren,0,15.29
36.77445718972974,-118.37299323109455,5961,19557,3.703937358744701,3577,11736,26,151,Barren,0,13.14
36.774390546341735,-118.37332478194989,5991,19657,3.72287668141935,3581,11749,27,152,Barren,0,11.94
36.77432390298098,-118.37365633266964,6022,19757,3.741816011838151,3585,11762,27,154,Barren,0,9.98
36.774257259647484,-118.37398788325382,6052,19857,3.760755350001705,3588,11772,27,153,Barren,0,10.51
36.77419061634124,-118.37431943370242,6083,19957,3.7796946959100888,3592,11785,26,154,Barren,0,10.1
36.77412397306223,-118.37465098401543,6113,20057,3.7986340495618527,3596,11798,27,151,Barren,0,15.23
36.7740679827313,-118.37498504317173,6144,20157,3.817543712167987,3599,11808,33,148,Barren,0,9.11
36.77393919361274,-118.37528645147808,6174,20257,3.8364710146052508,3601,11814,37,146,Barren,0,4.42
36.77379904101512,-118.37558010453976,6205,20357,3.855410370470019,3602,11818,39,147,Barren,0,-5.24
36.773634422343896,-118.37584932924435,6235,20456,3.8741764551687683,3601,11814,38,145,Barren,0,-3.9
36.77348736194652,-118.37613112732353,6265,20554,3.8928111432217607,3599,11808,37,150,Barren,0,-10.81
36.77329689543381,-118.37637589954336,6295,20654,3.911718760250875,3598,11804,29,135,Barren,0,0.25
36.77312203724322,-118.37662077765407,6325,20750,3.929895005775937,3598,11804,16,178,Barren,0,-7.32
36.773148671363145,-118.3767682284842,6338,20794,3.9382698839790127,3596,11798,25,226,Barren,0,-8.17
36.77331489994032,-118.37703983626596,6369,20894,3.9572085681842677,3594,11791,33,225,Barren,0,-4.91
36.773501909362544,-118.37728829123506,6399,20994,3.9760985225445924,3593,11788,32,223,Barren,0,-5.08
36.77366434280449,-118.37756251035682,6429,21094,3.9949950665810663,3591,11781,30,222,Barren,0,-5.93
36.773796438530795,-118.37786192733647,6460,21194,4.013934424518743,3588,11772,31,208,Barren,0,-44.95
36.77375045248845,-118.37793201623606,6468,21220,4.018954224761075,3585,11762,31,208,Barren,0,-12.94
36.7735535153565,-118.37769453322402,6498,21320,4.037893579170341,3581,11749,31,220,Barren,0,-30.51
36.77357055611143,-118.37786283516773,6513,21370,4.047292748888381,3577,11736,32,217,Barren,0,-40.0
36.773577336217876,-118.37798281560748,6524,21405,4.053956927841759,3574,11726,33,213,Barren,0,-8.13
36.773388695400975,-118.37773837930962,6554,21504,4.072763349396021,3570,11713,31,222,Barren,0,-27.04
36.77340736957052,-118.37786569566086,6566,21542,4.079934765536616,3567,11703,32,222,Barren,0,-11.5
36.773520748580914,-118.37817668837792,6596,21642,4.098866484184935,3564,11693,32,211,Barren,0,-9.12
36.77363327953861,-118.37848831256845,6627,21742,4.117805845554862,3561,11683,32,210,Barren,0,-12.87
36.77370442757361,-118.37881623834087,6657,21841,4.136629645801994,3556,11667,29,211,Barren,0,-18.23
36.7737415274718,-118.37915386808264,6688,21941,4.155511578480264,3550,11647,28,212,Shrub,0,-26.99
36.77374655351264,-118.37949563885937,6718,22041,4.174450936506004,3541,11617,28,216,Shrub,0,-34.48
36.77372226507388,-118.37983169472912,6748,22140,4.193146107275045,3533,11591,28,214,Shrub,0,-28.38
36.77377508981948,-118.3801514970402,6777,22235,4.211237911470361,3525,11565,28,215,Shrub,0,-27.34
36.77376632947421,-118.38049315050577,6808,22335,4.230177268289532,3517,11539,29,213,Barren,0,-47.42
36.77372313755953,-118.38065705950892,6823,22386,4.239737621650483,3512,11522,29,215,Barren,0,-9.56
36.77359151715148,-118.3804026209294,6850,22474,4.2565193292704535,3508,11509,30,212,Barren,0,-9.76
36.7736636148761,-118.38071276016547,6879,22569,4.274411986934607,3505,11499,27,212,Barren,0,-16.14
36.773572089137126,-118.38063115598997,6892,22610,4.2821916378015965,3502,11490,28,206,Barren,0,-18.58
36.77357766150418,-118.3807582899801,6903,22647,4.289246182643511,3499,11480,27,209,Barren,0,-14.46
36.773666375610105,-118.3810810347098,6933,22747,4.308151810254857,3494,11463,29,230,Shrub,13,-19.53
36.77382655441862,-118.381358267263,6964,22847,4.3270911754472285,3489,11447,26,231,Shrub,18,-20.16
36.77390006452848,-118.38165788384873,6992,22939,4.344452990567231,3483,11427,21,224,Shrub,18,-31.14
36.773709875320925,-118.38173299229781,7014,23012,4.358250994825515,3476,11404,18,218,Shrub,18,-29.06
36.7735629257919,-118.38197943227746,7041,23101,4.375273282293849,3470,11385,14,216,Shrub,7,-22.03
36.77338297565424,-118.38186387416795,7064,23175,4.389270711522646,3465,11368,17,200,Shrub,0,-14.01
36.7731850645252,-118.38162765765911,7094,23275,4.408210065284817,3460,11352,18,214,Shrub,0,-12.7
36.77297664088937,-118.38150359110625,7120,23360,4.424181819368096,3456,11339,18,219,Shrub,0,-16.66
